name,overall_score,intelligence_score,strength_score,speed_score,durability_score,power_score,combat_score,superpowers,alter_egos,aliases,place_of_birth,first_appearance,creator,alignment,occupation,base,teams,gender,type_race,height(cm),weight(lb),eye_color,hair_color,skin_color,has_electrokinesis,has_energy_constructs,has_mind_control_resistance,has_matter_manipulation,has_telepathy_resistance,has_mind_control,has_enhanced_hearing,has_dimensional_travel,has_element_control,has_size_changing,has_fire_resistance,has_fire_control,has_dexterity,has_reality_warping,has_illusions,has_energy_beams,has_peak_human_condition,has_shapeshifting,has_heat_resistance,has_jump,has_self-sustenance,has_energy_absorption,has_cold_resistance,has_magic,has_telekinesis,has_toxin_and_disease_resistance,has_telepathy,has_regeneration,has_immortality,has_teleportation,has_force_fields,has_energy_manipulation,has_endurance,has_longevity,has_weapon-based_powers,has_energy_blasts,has_enhanced_senses,has_invulnerability,has_stealth,has_marksmanship,has_flight,has_accelerated_healing,has_weapons_master,has_intelligence,has_reflexes,has_super_speed,has_durability,has_stamina,has_agility,has_super_strength
Vision,13,100,70,55,95,100,70,"['Density Control', 'Durability', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Enhanced Hearing', 'Flight', 'Intangibility', 'Intelligence', 'Invulnerability', 'Marksmanship', 'Natural Armor', 'Phasing', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Technopath/Cyberpath', 'Telepathy']","['Anti-Vision', 'Vision (MCU)', 'Vision II']",['Victor Shade '],Unknown,"Avengers Vol.1 #57, Young Avengers # 4",Marvel Comics,Good,Unknown,"Mobile. Formerly Avengers Mansion, New York City and Avengers Compound","['Contingency', 'Avengers', 'Avengers West Coast', 'The Mighty Avengers', 'Mighty Avengers', 'Marvel Knights', 'West Coast Avengers', ""Queen's Vengeance"", 'Defenders', 'Agency X']",Male,Android,191.0,300.0,Gold,No Hair,Red,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True
Vixen (CW),7,85,50,65,55,80,95,"['Agility', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Cold Resistance', 'Durability', 'Empathy', 'Endurance', 'Energy Constructs', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Force Fields', 'Intelligence', 'Marksmanship', 'Natural Armor', 'Projection', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Vision - Night', 'Wallcrawling', 'Weapons Master']",[],['Vixen'],Zambesi,DC's Legends of Tomorrow Season 2: Episode 1,DC Comics,Good,Protector of Zambesi,Zambesi,[],Female,Human,168.0,116.0,Brown,Black,Unknown,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True
Vixen II (CW),8,80,50,70,60,100,80,"['Agility', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Camouflage', 'Cold Resistance', 'Durability', 'Empathy', 'Endurance', 'Energy Constructs', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Jump', 'Magic', 'Marksmanship', 'Natural Armor', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Vision - Night', 'Wallcrawling']",[],['Vixen'],"Zambesi, Earth-1",Vixen Season 1: Episode 1,DC Comics,Good,"Adventurer, Vigilante, Fashion Designer",Detroit,[],Female,Human,170.0,130.0,Brown,Black,Unknown,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True
Vixen,5,75,40,50,50,60,25,"['Accelerated Healing', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Danger Sense', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Force Fields', 'Natural Weapons', 'Shapeshifting', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Wallcrawling']",[],[''],Zambesi,"Action Comics #521 (July, 1981)",DC Comics,Good,Former Model,Unknown,"['Justice Society of America', 'Justice Legion Alpha', 'Justice League of America', 'Suicide Squad', 'Birds of Prey', 'Justice League']",Female,Human,175.0,140.0,Amber,Black,Unknown,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True
Volstagg (MCU),6,70,60,55,80,75,85,"['Accelerated Healing', 'Agility', 'Durability', 'Endurance', 'Longevity', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Weapons Master']","['Volstagg', 'Volstagg']",[''],Asgard,Thor (2011),Marvel Comics,Good,"Adventurer, Warrior",Asgard,[],Male,Asgardian,193.0,425.0,Green,Red,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True
Vulture (MCU),7,85,45,60,55,60,75,"['Agility', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Peak Human Condition', 'Power Suit', 'Super Strength']","['Symbiote Vulture', 'Vulture', 'Vulture Noir']",['Chief'],Unknown,Spiderman homecoming,Marvel Comics,Bad,Unknown,Unknown,[],Male,Human,168.0,176.0,Black,No Hair,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True
Vulture,6,90,20,40,25,25,30,"['Agility', 'Animal Oriented Powers', 'Flight', 'Gravity Control', 'Levitation', 'Marksmanship', 'Super Speed', 'Super Strength']","['Symbiote Vulture', 'Vulture (MCU)', 'Vulture Noir']",[''],"Staten Island, New York City ",Amazing Spider-Man #2,Marvel Comics,Bad,Professional criminal; formerly electronics engineer ,Unknown,"['Frightful Four', 'The FIRM', 'National Force', 'Secret Empire', 'Sinister Six', 'Sinister Twelve', 'Superiour Six', 'Legion Accursed']",Male,Human,180.0,175.0,Brown,No Hair,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True
Walrus,4,75,30,10,50,10,20,"['Durability', 'Natural Armor', 'Natural Weapons', 'Super Strength']",[],[''],"Brooklyn, New York","Defenders #131 (May, 1984)",Marvel Comics,Bad,Cab driver,Unknown,[],Male,Human,183.0,360.0,Blue,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
War Machine II,0,0,0,0,0,0,0,[],[],['None'],Unknown,"Iron Man Volume 3, Issue 11",Marvel Comics,Good,Mercenary,Unknown,['Avengers'],Unknown,Human,183.14,209.93,Unknown,Unknown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
War Machine,12,80,80,65,100,100,85,"['Durability', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Flight', 'Invisibility', 'Magnetism', 'Marksmanship', 'Phasing', 'Power Suit', 'Radiation Immunity', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Weapon-based Powers']","['Iron Patriot', 'Iron Patriot (MCU)', 'War Machine (MCU)', 'War Machine Buster']","['Rhodey, Iron Man, Jim Rhodes ']","Philadelphia, Pennsylvania ",Iron Man #118 (1979),Marvel Comics,Good,"Initiative instructor, adventurer, government agent; formerly: Sentinel Squad O*N*E combat instructor, soldier, pilot ",Unknown,"['The Mighty Avengers', 'Secret Defenders', 'Marvel Knights', 'Avengers West Coast', 'Avengers']",Male,Human,185.0,210.0,Brown,Brown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True
Warbird,0,0,0,0,0,0,0,[],"['Binary', 'Captain Marvel', 'Captain Marvel (MCU)', 'Captain Marvel (Venomized)', 'Ms. Marvel', 'Ms. Marvel (Venomized)', 'Sentress']","['Ms. Marvel, Binary']","Boston, Massachusetts","(as Carol Danvers) MARVEL SUPER HEROES #13, (as Ms. Marvel) MS. MARVEL #1, (as Binary) X-MEN # 164, AVENGERS Vol. 3, # 4",Marvel Comics,Good,"Former National Aeronautics and Space Administration security Chief, former magazine editor, former freelance writer, former military intelligence officer.",Avengers Mansion,[],Female,Unknown,180.0,120.0,Blue,Blond,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Warlock,11,95,65,80,95,70,95,"['Agility', 'Durability', 'Energy Blasts', 'Energy Manipulation', 'Flight', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength']","['Living Tribunal II', 'Warlock (Annihilation)', 'Warlock (Infinity Gauntlet)']","['Him, (in an alternate future) the Magus']","The Beehive, Shard Island, Atlantic Ocean",Fantastic Four #66,Marvel Comics,Good,"Avenger, savior of worlds","Counter-Earth, later mobile","['Team X', 'Guardians of the Galaxy']",Male,Unknown,188.0,240.0,White,Gold,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True
Warp,5,70,10,25,30,85,50,"['Flight', 'Teleportation']",['Wrap'],[''],Unknown,The New Teen Titans #14 (December 1981),DC Comics,Bad,Unknown,Unknown,[],Male,Unknown,173.0,148.0,Brown,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Warpath,5,70,70,45,70,25,85,"['Agility', 'Cold Resistance', 'Durability', 'Enhanced Hearing', 'Heat Resistance', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Vision - Night', 'Vision - Telescopic']",['Thunderbird II'],['Thunderbird'],"Camp Verde, Arizona ","New Mutants #16 (June, 1984)",Marvel Comics,Good,Adventurer,Unknown,['X-Force'],Male,Mutant,218.0,350.0,Brown,Black,Unknown,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
Watcher,20,100,80,65,90,100,55,"['Dimensional Awareness', 'Empathy', 'Energy Manipulation', 'Enhanced Hearing', 'Flight', 'Force Fields', 'Illusions', 'Immortality', 'Intelligence', 'Invisibility', 'Invulnerability', 'Omnilingualism', 'Phasing', 'Psionic Powers', 'Size Changing', 'Telepathy', 'Telepathy Resistance', 'Teleportation']",[],[''],Unknown,"Fantastic Four #13 (April, 1963)",Marvel Comics,Good,Unknown,Unknown,['Contingency'],Male,Unknown,183.14,209.93,Unknown,Unknown,Unknown,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
Weapon Hex,0,0,0,0,0,0,0,[],"['Captain Universe (X-23)', 'Old Woman Laura', 'Symbiote X-23', 'Wolverine II', 'X-23', 'X-23 (FOX)']",['Hex-23'],Transia,Infinity Wars #3,Marvel Comics,Unknown,Adventurer,Citadel of the Defendersr,[],Female,Mutant,183.14,209.93,Blue,Red,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Weather Wizard (CW),6,80,15,55,30,70,70,"['Electrokinesis', 'Energy Blasts', 'Energy Constructs', 'Flight', 'Water Control', 'Weather Control', 'Wind Control']",[],['Weather Wizard'],Earth-1,The Flash Season 1: Episode 1,Unknown,Bad,Bank Robber,Central City,[],Male,Metahuman,185.0,203.0,Green,Black,Unknown,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Wendigo,6,65,80,75,75,90,70,"['Cold Resistance', 'Fire Resistance', 'Heat Resistance', 'Jump', 'Regeneration', 'Super Strength', 'Toxin and Disease Resistance', 'Wallcrawling']",[],[''],Canada,Incredible Hulk #162,Marvel Comics,Unknown,Unknown,Canada,[],Unknown,Unknown,183.14,209.93,Green,White,Unknown,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Wesker,21,100,50,50,50,100,100,"['Absorption', 'Accelerated Healing', 'Adaptation', 'Agility', 'Berserk Mode', 'Biokinesis', 'Danger Sense', 'Dexterity', 'Durability', 'Electrokinesis', 'Endurance', 'Enhanced Senses', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Regeneration', 'Shapeshifting', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Teleportation', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master']",[],['Wesker'],Unknown,Resident Evil (1996),Capcom,Bad,Umbrella researcher/security officer (1978-1998); United States Army commissioned engineering officer (1991-1996); S.T.A.R.S. Captain (1996-1998); H.C.F. operative (1998); Rival company employee (1998);,Unknown,[],Male,Human / Altered,191.0,198.0,Orange,Blond,White,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True
White Canary (CW),11,100,20,100,50,55,100,"['Audio Control', 'Durability', 'Endurance', 'Enhanced Senses', 'Intelligence', 'Marksmanship', 'Peak Human Condition', 'Reflexes', 'Sonic Scream', 'Stamina', 'Stealth', 'Weapons Master']",[],[''],Metropolis,Arrow season 1,DC Comics,Good,Vigilante,Metropolis,[],Female,Human,178.0,198.0,Blue / White,Yellow,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,False,False
White Canary,5,80,5,35,15,50,90,"['Agility', 'Reflexes', 'Stamina', 'Stealth', 'Weapons Master']",[],"['Silk Sister, Sara Lance']",Unknown,Birds of Prey #1,DC Comics,Bad,Unknown,Unknown,"['Justice Legion Alpha', 'League of Assassins', 'Extreme Justice', 'Living Assault Weapons']",Female,Human,183.14,209.93,Brown,Black,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
White Rabbit,8,90,10,35,30,55,100,"['Agility', 'Animal Oriented Powers', 'Flight', 'Intelligence', 'Power Suit', 'Summoning', 'Weapon-based Powers', 'Weapons Master']",[],"[""Queen of Crime, Mistress of Mayhem, Thumper (Arcade's pet name for her)""]","Boston, Massachusetts",Marvel Team-Up #131,Marvel Comics,Bad,"Criminal, leader","New York City, New York","[""Black Cat's Gang""]",Female,Human,170.0,130.0,Blue,Strawberry Blond,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
White Wolf (MCU),6,80,50,60,60,70,100,"['Accelerated Healing', 'Agility', 'Durability', 'Endurance', 'Marksmanship', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Weapons Master']","['Bucky Barnes', 'Captain America']","['Winter Soldier, White Wolf']","Brooklyn, New York City",Captain America: First Vengeance Vol 1 #1,Marvel Comics,Good,"former Assassin, Soldier, Boxer",Wakanda,[],Male,Human,183.0,260.0,Blue,Brown,Unknown,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
